"id";"nome";"endereco_id"
4059;"RUBENS PAIVA EMEFM
                    ";3092
4060;"SAB  SAPOPEMBA
                    ";3093
4061;"SAINT GERMAIN COLEGIO
                    ";3094
4062;"SALMISTA COLEGIO
                    ";3095
4063;"SAMMUTTI
                    ";3096
4064;"SANTA ANGELA CENTRO EDUCACIONALCOMUNITARIO
                    ";3097
4065;"SANTA BARBARA COLEGIO
                    ";3098
4066;"SANTA BARBARA CRECHE MUNICIPAL
                    ";2965
4067;"SANTA LUZIA COLEGIO
                    ";3099
4068;"SANTA LUZIA II
                    ";66
4069;"SANTA MARCELINA CRECHE CENTRO INFANTIL
                    ";3100
4070;"SANTA RITA DE CASSIA CENTRO EDUCACIONAL
                    ";3101
4071;"SANTA ROSA DE LIMA
                    ";3084
4072;"SANTA TEREZA CRECHE
                    ";3102
4073;"SAO JOAO EVANGELISTA
                    ";3103
4074;"SAO JOSE DE VILA MATILDE ESCOLA
                    ";2803
4075;"SAO LUIZ CRECHE MUNICIPAL
                    ";3104
4076;"SAO MATEUS APOSTOLO CRECHE DA PAROQUIA
                    ";2871
4077;"SAO MATHEUS COLEGIO
                    ";3105
4078;"SAO PAULO FUTURO COLEGIO
                    ";3106
4079;"SAO PEDRO
                    ";3107
4080;"SAO PEDRO COLEGIO
                    ";3108
4081;"SAO PEDRO UNIDADE II COLEGIO
                    ";3108
4082;"SAO ROBERTO CRECHE
                    ";2962
4083;"SAPOPEMBA
                    ";3109
4084;"SAPOPEMBA CEU
                    ";2884
4085;"SAPOPEMBA CEU CEI
                    ";2884
4086;"SAPOPEMBA CRECHE CONVENIADA I
                    ";3110
4087;"SAPOPEMBA CRECHE INDIRETA III
                    ";3111
4088;"SATELITE COLEGIO
                    ";2908
4089;"SEBASTIAO FRANCISCO O NEGRO EMEF
                    ";2868
4090;"SERAFIN MARTINEZ GUTIERREZ EMEF
                    ";3062
4091;"SERGIO DA SILVA NOBREZA PROF
                    ";3112
4092;"SESI 415 CENTRO EDUCACIONAL
                    ";3113
4093;"SHIRO KYONO DEPUTADO
                    ";2911
4094;"SHIRO KYONO VEREADOR CRECHE
                    ";2885
4095;"SOLUCAO COLEGIO
                    ";3114
4096;"SOLUCAO MASTER COLEGIO
                    ";3114
4097;"SONHO DE CRIANCA
                    ";3115
4098;"SONIA MARIA SILVESTRINI DE OLIVEIRA CEI
                    ";2638
4099;"SOSSEGO DA MAMAE EXTERNATO
                    ";3116
4100;"T C A COLEGIO
                    ";3117
4101;"TABOR
                    ";2730
4102;"TABOR SIPEB ESCOLA FILANTROPICA
                    ";2730
4103;"TEOTONIO VILELA CRECHE MUNICIPAL
                    ";2794
4104;"TEOTONIO VILELA II CEI INDIRETO
                    ";2784
4105;"TEREZA DE CALCUTA MADRE CRECHE
                    ";3118
4106;"THEREZINHA HELENA CEI
                    ";3119
4107;"TRAQUINAGEM RECANTO INFANTIL
                    ";2785
4108;"TURMA DA MONICA ESCOLA DE EDUCACAO INFANTIL
                    ";3120
4109;"TUTTI BAMBINI ESCOLA DE EDUCACAO INFANTIL
                    ";3108
4110;"UNIAO DA JUTA CRECHE CONVENIADA
                    ";2860
4111;"UNIVERSITARIO LESTE COLEGIO
                    ";3121
4112;"UNIVERSO MAGICO ESCOLA EDUCACAO INFANTIL
                    ";3122
4113;"VALDIR FERNANDES PINTO PROF
                    ";3123
4114;"VICENTE DE CARVALHO EMEI
                    ";3124
4115;"VICENTE MATHEUS EMEI
                    ";3007
4116;"VICTOR MIGUEL ROMANO PROF
                    ";3125
4117;"VICTORIO AMERICO FONTANA PROF
                    ";3126
4118;"VIDA NOVA COLEGIO
                    ";1399
4119;"VILA CHUCA CRECHE MUNICIPAL
                    ";3127
4120;"VILA FLAVIA
                    ";3128
4121;"VILA FLAVIA CRECHE
                    ";3129
4122;"VILA MATILDE COLEGIO
                    ";3130
4123;"VILA MATILDE COLEGIO ADVENTISTA DE
                    ";3131
4124;"VILANOVA ARTIGAS ARQUITETO EMEF
                    ";3132
4125;"VINICIUS DE MORAES EMEF
                    ";3133
4126;"VIRGINIA LORISA ZEITOUNIAN CAMARGO PROFESSORA EMEF
                    ";3134
4127;"VISCONDE DE CAIRU EMEF
                    ";3135
4128;"WALTER BELIAN
                    ";3136
4129;"WILFREDO PINHEIRO PROF
                    ";3137
4130;"ZALINA ROLIM DONA
                    ";2838
4131;"A NOSSA CASA
                    ";3138
4132;"ABC KIDS ESCOLA DE EDUCACAO INFANTIL
                    ";3139
4133;"ACM  VILA MARIA
                    ";3140
4134;"ADRIANA ASSAF ESCOLA DE BALLET
                    ";3141
4135;"AGHAPE COLEGIO DE
                    ";3142
4136;"AGOSTINIANO MENDEL COLEGIO
                    ";3143
4137;"AIDA VISCONDE BASTOS CENTRO DE CONVIVENCIA INFANTIL
                    ";3144
4138;"ALBERTO MESQUITA DE CAMARGO PROF EMEI
                    ";3145
4139;"ALEM DE APRENDER EEI
                    ";3146
4140;"ALGODAO DOCE DO TATUAPE CENTRO RECREATIVO EDUCATIVO
                    ";3141
4141;"ALIADO COLEGIO UNIDADE JOAO PAULO II
                    ";3147
4142;"ALMERINDA RODRIGUES MELLO PROFESSORA
                    ";3148
4143;"ALMIRANTE TAMANDARE EMEF
                    ";3149
4144;"ALTINO ARANTES EMEF
                    ";3150
4145;"ALUISIO DE AZEVEDO EMEI
                    ";3151
4146;"ALVARES DE AZEVEDO EMEF
                    ";3152
4147;"ALVINO BITTENCOURT PROFESSOR
                    ";3153
4148;"ALVORADA COLEGIO
                    ";3154
4149;"AMADEU AMARAL
                    ";3155
4150;"AMELIA DE ARAUJO DONA
                    ";3156
4151;"AMORIM COLEGIO
                    ";3157
4152;"ANA NERI EMEI
                    ";3158
4153;"ANALIA FRANCO BASTOS EMEF
                    ";3159
4154;"ANDRE OHL
                    ";3160
4155;"ANDRE XAVIER GALLICHO PROFESSOR
                    ";1514
4156;"ANME COLEGIO
                    ";3161
4157;"ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA
                    ";1154
4158;"ANTONIO CANDIDO BARONE
                    ";3162
4159;"ANTONIO DE QUEIROZ TELLES DOUTOR
                    ";3163
4160;"ANTONIO RUBBO MULLER PROF EMEI
                    ";3164
4161;"APRENDIZ COLEGIO
                    ";3165
4162;"AQUARELA BERCARIO E NUCLEO DE RECREACAO INFANTIL
                    ";3166
4163;"ARACY LEME DA VEIGA RAVACHE PROFESSORA
                    ";3167
4164;"ARCO IRIS COLEGIO
                    ";3168
4165;"AREREU COLEGIO
                    ";3142
4166;"ARTHUR AZEVEDO EMEF
                    ";3169
4167;"ARY GOMES CORONEL EMEF
                    ";3170
4168;"ASCENDINO REIS PROFESSOR
                    ";3171
4169;"ATOS COLEGIO
                    ";3172
4170;"ATUALIDADE COLEGIO
                    ";3173
4171;"AUGUSTO RIBEIRO COLEGIO
                    ";3174
4172;"AUREA RIBEIRO XAVIER LOPES PROFA EMEF
                    ";3164
4173;"BABY PRIME BERCARIO E EDUCACAO INFANTIL
                    ";3175
4174;"BARAO DE MAUA EMEF
                    ";3176
4175;"BARTOLOMEU LOURENCO GUSMAO EMEF
                    ";3177
4176;"BEATRIZ R BASSI ASTORINO PROFESSORA
                    ";3178
4177;"BELEM CRECHE DO
                    ";3179
4178;"BENCAO E PAZ CRECHE
                    ";3180
4179;"BENEDITA RIBAS F SILVEIRA PROFESSORA
                    ";3181
4180;"BENEDITO ESTEVAM DOS SANTOS DOUTOR
                    ";3182
4181;"BERCARIO E ESCOLA INFANTIL VILLA NALIN
                    ";3183
4182;"BEZERRA DE MENEZES CENTRO DE EDUCACAO INFANTIL
                    ";1603
4183;"BLANCA ZWICKER SIMOES PROFESSORA
                    ";3184
4184;"BOM PASTOR CRECHE
                    ";3185
4185;"BORBOLETA AMARELINHA ESCOLINHA INFANTIL ENSINO RENOVADO
                    ";3186
4186;"BRANCA CASTRO CANTO E MELO PROFESSORA
                    ";3187
4187;"BRASIL COLEGIO
                    ";3188
4188;"BRASILIA DE SAO PAULO COLEGIO
                    ";3162
4189;"BRASILIENSE COLEGIO
                    ";3189
4190;"BRENNO FERRAZ DO AMARAL EMEI
                    ";3190
4191;"CACHOEIRA DE SAO BENEDITO CEI INDIRETO
                    ";3191
4192;"CANDELARIA INSTITUTO EDUCACIONAL
                    ";3192
4193;"CANTINHO DOS ANJOS EEI
                    ";3193
4194;"CARAMURU
                    ";3194
4195;"CARLOS DRUMMOND DE ANDRADE COLEGIO
                    ";3195
4196;"CARLOS ESCOBAR
                    ";3196
4197;"CARLOS GOMES EMEI
                    ";3197
4198;"CARPE DIEM OBJETIVO COLEGIO
                    ";3198
4199;"CARRAO I CEI INDIRETO
                    ";3199
4200;"CARTAO CRISTAO CERI
                    ";3200
4201;"CARVALHO PINTO GOVERNADOR EMEI
                    ";3201
4202;"CASA DA CRIANCA FELIZ CRECHE PARTICULAR CONVENIADA
                    ";3202
4203;"CASA DOM MACARIO
                    ";3203
4204;"CASTELO BRANCO COLEGIO
                    ";3204
4205;"CASTRO ALVES COLEGIO
                    ";3205
4206;"CEEJA CLARA MANTELLI DONA
                    ";3206
4207;"CEI CANTINHO DA LAURINHA
                    ";3207
4208;"CEI CHEIRINHO DE NENEM
                    ";3208
4209;"CEI CORDEIRINHOS DE CRISTO
                    ";3209
4210;"CEI GIRASSOL
                    ";3210
4211;"CEI JOAO FERNANDES X
                    ";3211
4212;"CEI LINA E O BALAO
                    ";3212
4213;"CEI PROFESSORA ADELAIDE TERESA LOPES CIMONARI
                    ";3213
4214;"CEI RUGRATS OS ANJINHOS IX
                    ";3214
4215;"CEI RUGRATS OS ANJINHOS V
                    ";3215
4216;"CEI RUGRATS OS ANJINHOS VIII
                    ";3216
4217;"CEI SABERES INFANTIS
                    ";3217
4218;"CEI SONIA MARIA DOS ANJOS MARTINELLI
                    ";3162
4219;"CEI VOVO PHILOMENA MENDES PRADO
                    ";3148
4220;"CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR
                    ";3218
4221;"CEL JTO A EE JOSE MARQUES DA CRUZ PROF
                    ";3219
4222;"CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR
                    ";3220
4223;"CELIA REGINA LEKEVICIUS CONSOLIN PROFA EMEF
                    ";3221
4224;"CENTRO ATEND SOCIOED ADOLESC GOVERNADOR MARIO COVAS CI
                    ";1603
4225;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC BELA VISTA CI
                    ";1603
4226;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC JOAO DO PULO CI
                    ";3222
4227;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC NOVA VIDA CI
                    ";3222
4228;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC ONIX CI
                    ";1603
4229;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC PAULISTA CI
                    ";3222
4230;"CENTRO DE ATEND SOCIOEDUC AO ADOLESC VILA GUILHERME CI
                    ";1603
4231;"CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE OURO PRETO CI
                    ";3222
4232;"CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE SAO PAULO CI
                    ";1603
4233;"CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO
                    ";1603
4234;"CENTRO DE DETENCAO PROVISORIA I BELEM
                    ";1603
4235;"CENTRO DE EDUCACAO INFANTIL ANA MARIA NACINOVIC CORREA
                    ";3223
4236;"CENTRO DE EDUCACAO INFANTIL ARICANDUVA
                    ";3224
4237;"CENTRO DE EDUCACAO INFANTIL BETEL
                    ";3225
4238;"CENTRO DE EDUCACAO INFANTIL CANTINHO DA VOVO HELENA
                    ";3226
4239;"CENTRO DE EDUCACAO INFANTIL CAROLINA MARIA DE JESUS
                    ";3227
4240;"CENTRO DE EDUCACAO INFANTIL CARRAO II
                    ";3228
4241;"CENTRO DE EDUCACAO INFANTIL DALVA RANGEL
                    ";3229
4242;"CENTRO DE EDUCACAO INFANTIL DEP ORLANDO IAZZETTI
                    ";3230
4243;"CENTRO DE EDUCACAO INFANTIL ELOHIM ADONAI IV
                    ";3231
4244;"CENTRO DE EDUCACAO INFANTIL ESTRELA GUIA
                    ";3203
4245;"CENTRO DE EDUCACAO INFANTIL FRANCISCO RODRIGUES
                    ";3232
4246;"CENTRO DE EDUCACAO INFANTIL FUTURO BRILHANTE
                    ";3233
4247;"CENTRO DE EDUCACAO INFANTIL FUTURO BRILHANTE II
                    ";3234
4248;"CENTRO DE EDUCACAO INFANTIL FUTURO BRILHANTE III
                    ";3235
4249;"CENTRO DE EDUCACAO INFANTIL INGRID VITORIA
                    ";3236
4250;"CENTRO DE EDUCACAO INFANTIL JARDIM SANTO EDUARDO
                    ";3237
4251;"CENTRO DE EDUCACAO INFANTIL KALIXTO MENDES IV
                    ";3238
4252;"CENTRO DE EDUCACAO INFANTIL NUCLEO DO SABER
                    ";3147
4253;"CENTRO DE EDUCACAO INFANTIL PICOLO
                    ";3239
4254;"CENTRO DE EDUCACAO INFANTIL PROFESSORA RUTE DE MELLO
                    ";3240
4255;"CENTRO DE EDUCACAO INFANTIL SONHO DE CRIANCA
                    ";3241
4256;"CENTRO DE EDUCACAO INFANTIL TATUAPE
                    ";3144
4257;"CENTRO DE EDUCACAO INFANTIL TERNURINHA
                    ";3242
4258;"CENTRO DE EDUCACAO INFANTIL VIVER E APRENDER
                    ";3138
4259;"CENTRO DE ENSINO GRAU TECNICO  UNIDADE VILA MARIA
                    ";3243
4260;"CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE
                    ";3244
4261;"CEPA CENTRO DE ESTUDOS PROFISSIONALIZANTES ALFA
                    ";3139
4262;"CEREJEIRAS CENTRO DE EDUCACAO INFANTIL
                    ";3245
4263;"CESAR MARENGO
                    ";3246
4264;"CHACARA BELA VISTA II CEI INDIRETO
                    ";3221
4265;"CHAVE DO TAMANHO CENTRO RECREACAO INFANTIL
                    ";3247
4266;"CIDADE NOVA
                    ";3248
4267;"CIDADE NOVA DO PARQUE NOVO MUNDO CRECHE MUNICIPAL
                    ";3248
4268;"CLEMENTE QUAGLIO PROFESSOR
                    ";3249
4269;"CLEOMENES CAMPOS EMEF
                    ";3250
4270;"CLUBE DAS LETRINHAS CENTRO DE EDUCACAO INFANTIL
                    ";3251
4271;"COLEGIO ARTE DO ENSINO
                    ";3252
4272;"COLEGIO AUGUSTO FIGUEIREDO
                    ";3253
4273;"COLEGIO BATISTA AGNUS DEI CBAD
                    ";3254
4274;"COLEGIO CAMARGO MALTA
                    ";3255
4275;"COLEGIO CAPITULINO
                    ";3256
4276;"COLEGIO COSTA AGUIAR BABY4
                    ";3257
4277;"COLEGIO CRIATIVO
                    ";3258
4278;"COLEGIO CRISTAO DO FUTURO MARANATA
                    ";3259
4279;"COLEGIO CRISTAO GERACAO FUTURO
                    ";3260
4280;"COLEGIO CUBA
                    ";3261
4281;"COLEGIO EFFATA
                    ";3217
4282;"COLEGIO EVANGELICO DA MOOCA
                    ";3262
4283;"COLEGIO EXATUS
                    ";3263
4284;"COLEGIO FRAMTID SISTEMA DE ENSINO OBJETIVO
                    ";3264
4285;"COLEGIO FREI GALVAO
                    ";3265
4286;"COLEGIO GALILEU GALILEI  UNIDADE VILA EMA
                    ";3116
4287;"COLEGIO INFANTINI
                    ";3266
4288;"COLEGIO MAGIA FOLIA  CIA
                    ";3267
4289;"COLEGIO MELO ARAGAO
                    ";3193
4290;"COLEGIO MIYAGUI  UNIDADE II
                    ";3268
4291;"COLEGIO MOOCA
                    ";3269
4292;"COLEGIO PAULO MONTEIRO
                    ";3200
4293;"COLEGIO RECREAR
                    ";3270
4294;"COLEGIO REFLEXO
                    ";3271
4295;"COLEGIO RINCO PROGRESSIVO
                    ";3272
4296;"COLEGIO SANTA AMALIA MAPLE BEAR  ENSINO BILINGUE
                    ";3195
4297;"COLEGIO TECNICO FAUSP
                    ";3273
4298;"COLMEIA MAGICA ESCOLA DE EDUCACAO INFANTIL
                    ";3274
4299;"COMUNIDADE COLEGIO DA
                    ";3180
4300;"CONDE DOMINGOS COLEGIO
                    ";3275
4301;"CONGONHAS DO CAMPO VISCONDE DE
                    ";3171
4302;"CONQUISTA COLEGIO
                    ";3276
4303;"CORACAO DE MARIA CENTRO DE EDUCACAO INFANTIL
                    ";3138
4304;"CORNELIO PIRES EMEI
                    ";3277
4305;"CORUJINHA ESCOLA DE EDUCACAO INFANTIL
                    ";3278
4306;"CORYNTHO BALDOINO DA COSTA FILHO CRECHE MUNICIPAL
                    ";3279
4307;"COSTA AGUIAR COLEGIO
                    ";3280
4308;"CR P CONV CAMPO BELO
                    ";3281
4309;"CRECHE PARTICULAR CONVENIADA ALVORADA
                    ";3282
4310;"CRESCER COLEGIO
                    ";3283
4311;"CRIANDO E RINDO CCR OBJETIVO COLEGIO
                    ";3284
4312;"CRISTAO TATUAPE COLEGIO
                    ";3285
4313;"CRISTO REI
                    ";3286
4314;"DANIELLE MONTEIRO CEI GCMF
                    ";3287
4315;"DEO VOLENTE COLEGIO
                    ";3288
4316;"DINAMICA JUNIOR ESCOLA
                    ";3289
4317;"DISCERE LABORATUM COLEGIO
                    ";3146
4318;"DOCE LAR DO IRMAO BENEDITO CRECHE
                    ";3290
4319;"DOM PEDRO I EMEF
                    ";3197
4320;"DOMINGOS FAUSTINO SARMIENTO
                    ";3291
4321;"DUQUE DE CAXIAS
                    ";3292
4322;"DUTRA PRESIDENTE EMEI
                    ";3293
4323;"EAGLE BILINGUAL SCHOOL
                    ";3238
4324;"ECOVIVENCIA ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
                    ";3294
4325;"EDALZIR SAMPAIO LIPORONI PROFA EMEI
                    ";3248
4326;"EDEN SILVERIO DE OLIVEIRA PROFESSOR CEU FORMOSA
                    ";3213
4327;"EDUARDO CARLOS PEREIRA
                    ";3276
4328;"EDUARDO CARLOS PEREIRA EMEI
                    ";3149
4329;"EDUARDO GOMES BRIGADEIRO
                    ";3295
4330;"EDUKANDARIUM MONDINI COLEGIO
                    ";3296
4331;"ELDY POLI BIFONE PROFA EMEI
                    ";3159
4332;"ELLOS COLEGIO
                    ";3297
4333;"EMILIANO DI CAVALCANTI EMEF
                    ";3298
4334;"ENEDINA DE SOUZA CARVALHO CRECHE MUNICIPAL
                    ";3299
4335;"ERASMO BRAGA
                    ";3286
4336;"ESCOLA ALECRIM MOOCA
                    ";3300
4337;"ESCOLA DE EDUCACAO INFANTIL APRENDIZ DO FUTURO
                    ";3301
4338;"ESCOLA DE EDUCACAO INFANTIL CANTINHO ENCANTADO
                    ";3146
4339;"ESCOLA DE EDUCACAO INFANTIL PRIMEIROS PASSOS
                    ";3302
4340;"ESCOLA ECO APRENDER
                    ";3303
4341;"ESCOLA ESTRELAS DE ANALIA FRANCO
                    ";3304
4342;"ESCOLA INFANTIL MALIBE
                    ";3305
4343;"ESCOLA KINDERGARTEN BABIES
                    ";3175
4344;"ESCOLA NOVA CASTELO ESC PART
                    ";3306
4345;"ESCOLA PRIMO AMORE
                    ";3283
4346;"ESCOLA PRIMO STAGGIO
                    ";3307
4347;"ESCOLA VEREDA  CAMPUS MOOCA
                    ";3308
4348;"ESPACO CRIANCA REV EZEQUIAS DOS SANTOS CEI
                    ";3309
4349;"ESPACO DA COMUNIDADE III CRECHE CONVENIADA
                    ";3204
4350;"ESPERANTO COLEGIO
                    ";3310
4351;"ESPIRITO SANTO COLEGIO
                    ";3311
4352;"ESTACAO DO PENSAR CENTRO RECREATIVO
                    ";3312
4353;"ESTIMOARTE JARDIM ESCOLA
                    ";3147
4354;"ETEC DE ESPORTES CURT WALTER OTTO BAUMGART
                    ";3313
4355;"ETEC DE VILA FORMOSA
                    ";3314
4356;"ETEC MARTIN LUTHER KING
                    ";3315
4357;"ETEC PARQUE BELEM
                    ";3316
4358;"ETEC PROFESSOR ADHEMAR BATISTA HEMERITAS
                    ";3317
4359;"EVOLUCAO INSTITUTO DE ENSINO UNIDADE II
                    ";3249
4360;"EXATUS COLEGIO E VESTIBULARES
                    ";3318
